256,0.005,30,0,0,0.003899962901521255
256,0.001,30,0,0,0.008784334777909167
512,0.005,30,0,0,0.011037481534812186
512,0.001,30,0,0,0.013674675073060725
512,0.01,30,0,0,0.027847044376863375
256,0.01,30,0,0,0.03448235835222637
256,0.001,30,0,0,0.0034757969517479927
256,0.005,30,0,0,0.003936769344898707
256,0.01,30,0,0,0.0046118470456670314
512,0.005,30,0,0,0.010827295378678374
512,0.001,30,0,0,0.019301245713399515
512,0.01,30,0,0,0.024764152243733406
